State,Total Students,Number_Male,Percent_Male,Number_Female,Percent_Female,Number_American Indian or Alaska Native,"Percent_American Indian or
Alaska Native",Number_Asian,Percent_Asian,Number_Hispanic or Latino of any race,Percent_Hispanic or Latino of any race,Number_Black or African American,Percent_Black or African American,Number_White,Percent_White,Number_Native Hawaiian or Other Pacific Islander,Percent_Native Hawaiian or Other Pacific Islander,Number_Two or more races,Percent_Two or more races,Number_Students With Disabilities Served Under IDEA,Percent_Students With Disabilities Served Under IDEA,Number_Students With Disabilities Served Only Under Section 504,Percent_Students With Disabilities Served Only Under Section 504,Number_English Language Learners,Percent_English Language Learners,Number of Schools,Percent of Schools Reporting,Grade,Academic Year
Florida,"2,620.00","1,887.00",0.72,733.00,0.28,7.00,0.3,21.00,0.8,677.00,25.8,889.00,33.9,932.00,35.6,1.00,0.0,93.00,3.5,679.00,25.9,223.00,8.5,209.00,8.0,583.00,100.0,6,2015-2016
Georgia,"1,944.00","1,302.00",0.67,642.00,0.33,4.00,0.2,30.00,1.5,373.00,19.2,"1,080.00",55.6,388.00,20.0,4.00,0.2,65.00,3.3,294.00,15.1,45.00,2.3,159.00,8.2,337.00,100.0,6,2015-2016
Hawaii,124.00,85.00,0.69,39.00,0.31,0.00,0.0,23.00,18.5,6.00,4.8,1.00,0.8,11.00,8.9,77.00,62.1,6.00,4.8,13.00,10.5,5.00,4.0,57.00,46.0,39.00,100.0,6,2015-2016
Idaho,48.00,33.00,0.69,15.00,0.31,1.00,2.1,0.00,0.0,12.00,25.0,1.00,2.1,32.00,66.7,0.00,0.0,2.00,4.2,3.00,6.3,3.00,6.3,3.00,6.3,30.00,100.0,6,2015-2016
Illinois,"1,071.00",670.00,0.63,401.00,0.37,1.00,0.1,5.00,0.5,269.00,25.1,604.00,56.4,168.00,15.7,0.00,0.0,24.00,2.2,70.00,6.5,26.00,2.4,38.00,3.5,382.00,100.0,6,2015-2016
Indiana,192.00,141.00,0.73,51.00,0.27,1.00,0.5,0.00,0.0,22.00,11.5,46.00,24.0,116.00,60.4,1.00,0.5,6.00,3.1,42.00,21.9,5.00,2.6,13.00,6.8,99.00,100.0,6,2015-2016
Iowa,21.00,11.00,0.52,10.00,0.48,0.00,0.0,0.00,0.0,2.00,9.5,3.00,14.3,15.00,71.4,0.00,0.0,1.00,4.8,9.00,42.9,0.00,0.0,2.00,9.5,21.00,100.0,6,2015-2016
Kansas,20.00,13.00,0.65,7.00,0.35,0.00,0.0,0.00,0.0,3.00,15.0,5.00,25.0,10.00,50.0,0.00,0.0,2.00,10.0,9.00,45.0,0.00,0.0,2.00,10.0,16.00,100.0,6,2015-2016
Kentucky,183.00,129.00,0.7,54.00,0.3,0.00,0.0,1.00,0.5,8.00,4.4,21.00,11.5,148.00,80.9,0.00,0.0,5.00,2.7,22.00,12.0,1.00,0.5,0.00,0.0,98.00,100.0,6,2015-2016
Louisiana,"1,317.00",892.00,0.68,425.00,0.32,15.00,1.1,5.00,0.4,58.00,4.4,750.00,56.9,462.00,35.1,0.00,0.0,27.00,2.1,183.00,13.9,217.00,16.5,38.00,2.9,263.00,100.0,6,2015-2016
Maine,17.00,13.00,0.76,4.00,0.24,1.00,5.9,1.00,5.9,0.00,0.0,4.00,23.5,11.00,64.7,0.00,0.0,0.00,0.0,10.00,58.8,1.00,5.9,2.00,11.8,15.00,100.0,6,2015-2016
Maryland,462.00,334.00,0.72,128.00,0.28,1.00,0.2,4.00,0.9,52.00,11.3,310.00,67.1,71.00,15.4,0.00,0.0,24.00,5.2,94.00,20.3,41.00,8.9,16.00,3.5,119.00,100.0,6,2015-2016
Massachusetts,312.00,203.00,0.65,109.00,0.35,1.00,0.3,5.00,1.6,112.00,35.9,105.00,33.7,79.00,25.3,1.00,0.3,9.00,2.9,98.00,31.4,25.00,8.0,63.00,20.2,121.00,100.0,6,2015-2016
Michigan,495.00,328.00,0.66,167.00,0.34,9.00,1.8,4.00,0.8,39.00,7.9,266.00,53.7,163.00,32.9,0.00,0.0,14.00,2.8,76.00,15.4,5.00,1.0,23.00,4.6,199.00,100.0,6,2015-2016
Minnesota,63.00,33.00,0.52,30.00,0.48,0.00,0.0,4.00,6.3,6.00,9.5,41.00,65.1,11.00,17.5,0.00,0.0,1.00,1.6,4.00,6.3,1.00,1.6,8.00,12.7,20.00,100.0,6,2015-2016
Mississippi,803.00,553.00,0.69,250.00,0.31,7.00,0.9,1.00,0.1,32.00,4.0,497.00,61.9,258.00,32.1,0.00,0.0,8.00,1.0,94.00,11.7,6.00,0.7,24.00,3.0,178.00,100.0,6,2015-2016
Missouri,142.00,91.00,0.64,51.00,0.36,0.00,0.0,1.00,0.7,8.00,5.6,74.00,52.1,56.00,39.4,0.00,0.0,3.00,2.1,21.00,14.8,3.00,2.1,6.00,4.2,66.00,100.0,6,2015-2016
Montana,7.00,6.00,0.86,1.00,0.14,0.00,0.0,0.00,0.0,1.00,14.3,0.00,0.0,6.00,85.7,0.00,0.0,0.00,0.0,4.00,57.1,0.00,0.0,0.00,0.0,7.00,100.0,6,2015-2016
Nebraska,14.00,8.00,0.57,6.00,0.43,5.00,35.7,1.00,7.1,1.00,7.1,1.00,7.1,6.00,42.9,0.00,0.0,0.00,0.0,2.00,14.3,0.00,0.0,1.00,7.1,12.00,100.0,6,2015-2016
Nevada,273.00,199.00,0.73,74.00,0.27,0.00,0.0,2.00,0.7,145.00,53.1,51.00,18.7,53.00,19.4,6.00,2.2,16.00,5.9,30.00,11.0,8.00,2.9,65.00,23.8,72.00,100.0,6,2015-2016
New Hampshire,84.00,55.00,0.65,29.00,0.35,1.00,1.2,0.00,0.0,23.00,27.4,8.00,9.5,49.00,58.3,0.00,0.0,3.00,3.6,27.00,32.1,8.00,9.5,9.00,10.7,14.00,100.0,6,2015-2016
New Jersey,459.00,298.00,0.65,161.00,0.35,0.00,0.0,19.00,4.1,207.00,45.1,173.00,37.7,56.00,12.2,0.00,0.0,4.00,0.9,35.00,7.6,9.00,2.0,41.00,8.9,172.00,100.0,6,2015-2016
New Mexico,97.00,64.00,0.66,33.00,0.34,24.00,24.7,0.00,0.0,51.00,52.6,1.00,1.0,21.00,21.6,0.00,0.0,0.00,0.0,23.00,23.7,0.00,0.0,39.00,40.2,28.00,100.0,6,2015-2016
New York,948.00,614.00,0.65,334.00,0.35,12.00,1.3,24.00,2.5,347.00,36.6,418.00,44.1,133.00,14.0,1.00,0.1,13.00,1.4,262.00,27.6,22.00,2.3,161.00,17.0,394.00,100.0,6,2015-2016
North Carolina,767.00,543.00,0.71,224.00,0.29,15.00,2.0,7.00,0.9,111.00,14.5,335.00,43.7,259.00,33.8,0.00,0.0,40.00,5.2,174.00,22.7,26.00,3.4,47.00,6.1,245.00,100.0,6,2015-2016
North Dakota,10.00,7.00,0.7,3.00,0.3,7.00,70.0,1.00,10.0,0.00,0.0,1.00,10.0,1.00,10.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,1.00,10.0,8.00,100.0,6,2015-2016
Ohio,607.00,390.00,0.64,217.00,0.36,2.00,0.3,3.00,0.5,33.00,5.4,282.00,46.5,248.00,40.9,0.00,0.0,39.00,6.4,94.00,15.5,20.00,3.3,13.00,2.1,212.00,100.0,6,2015-2016
Oklahoma,236.00,172.00,0.73,64.00,0.27,54.00,22.9,1.00,0.4,21.00,8.9,25.00,10.6,122.00,51.7,0.00,0.0,13.00,5.5,51.00,21.6,3.00,1.3,10.00,4.2,113.00,100.0,6,2015-2016
Oregon,18.00,15.00,0.83,3.00,0.17,0.00,0.0,0.00,0.0,3.00,16.7,1.00,5.6,14.00,77.8,0.00,0.0,0.00,0.0,6.00,33.3,0.00,0.0,2.00,11.1,17.00,100.0,6,2015-2016
Pennsylvania,541.00,368.00,0.68,173.00,0.32,0.00,0.0,3.00,0.6,94.00,17.4,190.00,35.1,227.00,42.0,0.00,0.0,27.00,5.0,95.00,17.6,10.00,1.8,23.00,4.3,215.00,100.0,6,2015-2016
Rhode Island,37.00,23.00,0.62,14.00,0.38,2.00,5.4,0.00,0.0,15.00,40.5,6.00,16.2,12.00,32.4,0.00,0.0,2.00,5.4,9.00,24.3,3.00,8.1,1.00,2.7,10.00,100.0,6,2015-2016
South Carolina,444.00,302.00,0.68,142.00,0.32,1.00,0.2,3.00,0.7,18.00,4.1,213.00,48.0,194.00,43.7,1.00,0.2,14.00,3.2,95.00,21.4,12.00,2.7,16.00,3.6,145.00,100.0,6,2015-2016
South Dakota,30.00,18.00,0.6,12.00,0.4,14.00,46.7,0.00,0.0,3.00,10.0,1.00,3.3,11.00,36.7,0.00,0.0,1.00,3.3,8.00,26.7,2.00,6.7,1.00,3.3,28.00,100.0,6,2015-2016
Tennessee,383.00,260.00,0.68,123.00,0.32,0.00,0.0,1.00,0.3,49.00,12.8,174.00,45.4,156.00,40.7,0.00,0.0,3.00,0.8,61.00,15.9,10.00,2.6,27.00,7.0,133.00,100.0,6,2015-2016
Texas,"1,943.00","1,319.00",0.68,624.00,0.32,4.00,0.2,7.00,0.4,"1,281.00",65.9,267.00,13.7,336.00,17.3,3.00,0.2,45.00,2.3,216.00,11.1,235.00,12.1,483.00,24.9,699.00,100.0,6,2015-2016
Utah,34.00,22.00,0.65,12.00,0.35,2.00,5.9,1.00,2.9,8.00,23.5,0.00,0.0,23.00,67.6,0.00,0.0,0.00,0.0,8.00,23.5,0.00,0.0,3.00,8.8,26.00,100.0,6,2015-2016
Vermont,3.00,1.00,0.33,2.00,0.67,0.00,0.0,0.00,0.0,0.00,0.0,2.00,66.7,1.00,33.3,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,1.00,33.3,3.00,100.0,6,2015-2016
Virginia,450.00,310.00,0.69,140.00,0.31,4.00,0.9,4.00,0.9,52.00,11.6,234.00,52.0,137.00,30.4,0.00,0.0,19.00,4.2,131.00,29.1,14.00,3.1,33.00,7.3,129.00,100.0,6,2015-2016
Washington,49.00,36.00,0.73,13.00,0.27,0.00,0.0,1.00,2.0,17.00,34.7,3.00,6.1,26.00,53.1,0.00,0.0,2.00,4.1,16.00,32.7,1.00,2.0,14.00,28.6,35.00,100.0,6,2015-2016
West Virginia,99.00,70.00,0.71,29.00,0.29,0.00,0.0,0.00,0.0,2.00,2.0,6.00,6.1,89.00,89.9,0.00,0.0,2.00,2.0,13.00,13.1,2.00,2.0,0.00,0.0,46.00,100.0,6,2015-2016
Wisconsin,32.00,23.00,0.72,9.00,0.28,1.00,3.1,0.00,0.0,2.00,6.3,18.00,56.3,10.00,31.3,1.00,3.1,0.00,0.0,14.00,43.8,0.00,0.0,2.00,6.3,23.00,100.0,6,2015-2016
Wyoming,3.00,2.00,0.67,1.00,0.33,1.00,33.3,0.00,0.0,1.00,33.3,0.00,0.0,1.00,33.3,0.00,0.0,0.00,0.0,1.00,33.3,0.00,0.0,1.00,33.3,3.00,100.0,6,2015-2016
United States,"13,151.00","8,027.00",0.61,"5,124.00",0.39,150.00,1.1,227.00,1.7,"3,675.00",27.9,"4,573.00",34.8,"4,113.00",31.3,38.00,0.3,375.00,2.9,"2,753.00",20.9,740.00,5.6,"2,183.00",16.6,"6,410.00",100.0,5,2015-2016
Alabama,427.00,276.00,0.65,151.00,0.35,7.00,1.6,1.00,0.2,15.00,3.5,174.00,40.7,222.00,52.0,0.00,0.0,8.00,1.9,64.00,15.0,6.00,1.4,11.00,2.6,167.00,100.0,5,2015-2016
Alaska,9.00,7.00,0.78,2.00,0.22,6.00,66.7,0.00,0.0,0.00,0.0,0.00,0.0,3.00,33.3,0.00,0.0,0.00,0.0,1.00,11.1,0.00,0.0,4.00,44.4,9.00,100.0,5,2015-2016
Arizona,271.00,190.00,0.7,81.00,0.3,20.00,7.4,5.00,1.8,110.00,40.6,24.00,8.9,95.00,35.1,2.00,0.7,15.00,5.5,47.00,17.3,3.00,1.1,30.00,11.1,139.00,100.0,5,2015-2016
Arkansas,105.00,65.00,0.62,40.00,0.38,0.00,0.0,0.00,0.0,15.00,14.3,30.00,28.6,57.00,54.3,0.00,0.0,3.00,2.9,10.00,9.5,5.00,4.8,11.00,10.5,61.00,100.0,5,2015-2016
California,360.00,212.00,0.59,148.00,0.41,5.00,1.4,20.00,5.6,202.00,56.1,40.00,11.1,76.00,21.1,1.00,0.3,16.00,4.4,79.00,21.9,7.00,1.9,135.00,37.5,643.00,100.0,5,2015-2016
Colorado,164.00,103.00,0.63,61.00,0.37,0.00,0.0,3.00,1.8,76.00,46.3,12.00,7.3,69.00,42.1,0.00,0.0,4.00,2.4,35.00,21.3,3.00,1.8,39.00,23.8,82.00,100.0,5,2015-2016
Connecticut,52.00,36.00,0.69,16.00,0.31,0.00,0.0,0.00,0.0,19.00,36.5,19.00,36.5,14.00,26.9,0.00,0.0,0.00,0.0,11.00,21.2,2.00,3.8,9.00,17.3,32.00,100.0,5,2015-2016
Delaware,30.00,16.00,0.53,14.00,0.47,0.00,0.0,0.00,0.0,4.00,13.3,15.00,50.0,10.00,33.3,0.00,0.0,1.00,3.3,4.00,13.3,2.00,6.7,3.00,10.0,16.00,100.0,5,2015-2016
District of Columbia,55.00,27.00,0.49,28.00,0.51,0.00,0.0,0.00,0.0,6.00,10.9,49.00,89.1,0.00,0.0,0.00,0.0,0.00,0.0,7.00,12.7,0.00,0.0,8.00,14.5,24.00,100.0,5,2015-2016
Florida,784.00,485.00,0.62,299.00,0.38,3.00,0.4,11.00,1.4,233.00,29.7,230.00,29.3,276.00,35.2,1.00,0.1,30.00,3.8,200.00,25.5,54.00,6.9,111.00,14.2,400.00,100.0,5,2015-2016
Georgia,"1,675.00","1,017.00",0.61,658.00,0.39,2.00,0.1,47.00,2.8,533.00,31.8,732.00,43.7,311.00,18.6,2.00,0.1,48.00,2.9,362.00,21.6,28.00,1.7,502.00,30.0,424.00,100.0,5,2015-2016
Hawaii,30.00,25.00,0.83,5.00,0.17,2.00,6.7,3.00,10.0,2.00,6.7,0.00,0.0,4.00,13.3,17.00,56.7,2.00,6.7,4.00,13.3,3.00,10.0,1.00,3.3,20.00,100.0,5,2015-2016
Idaho,19.00,10.00,0.53,9.00,0.47,1.00,5.3,0.00,0.0,5.00,26.3,1.00,5.3,12.00,63.2,0.00,0.0,0.00,0.0,5.00,26.3,0.00,0.0,2.00,10.5,18.00,100.0,5,2015-2016
Illinois,178.00,115.00,0.65,63.00,0.35,0.00,0.0,2.00,1.1,16.00,9.0,94.00,52.8,60.00,33.7,0.00,0.0,6.00,3.4,24.00,13.5,5.00,2.8,14.00,7.9,109.00,100.0,5,2015-2016
Indiana,265.00,80.00,0.3,185.00,0.7,1.00,0.4,1.00,0.4,37.00,14.0,42.00,15.8,179.00,67.5,0.00,0.0,5.00,1.9,81.00,30.6,4.00,1.5,23.00,8.7,147.00,100.0,5,2015-2016
Iowa,13.00,8.00,0.62,5.00,0.38,0.00,0.0,0.00,0.0,3.00,23.1,2.00,15.4,7.00,53.8,0.00,0.0,1.00,7.7,6.00,46.2,1.00,7.7,2.00,15.4,19.00,100.0,5,2015-2016
Kansas,16.00,10.00,0.63,6.00,0.38,0.00,0.0,0.00,0.0,3.00,18.8,2.00,12.5,9.00,56.3,0.00,0.0,2.00,12.5,4.00,25.0,0.00,0.0,1.00,6.3,16.00,100.0,5,2015-2016
Kentucky,134.00,92.00,0.69,42.00,0.31,0.00,0.0,1.00,0.7,3.00,2.2,9.00,6.7,120.00,89.6,0.00,0.0,1.00,0.7,43.00,32.1,0.00,0.0,2.00,1.5,99.00,100.0,5,2015-2016
Louisiana,919.00,598.00,0.65,321.00,0.35,8.00,0.9,3.00,0.3,38.00,4.1,547.00,59.5,301.00,32.8,0.00,0.0,22.00,2.4,127.00,13.8,121.00,13.2,25.00,2.7,281.00,100.0,5,2015-2016
Maine,13.00,9.00,0.69,4.00,0.31,0.00,0.0,1.00,7.7,0.00,0.0,0.00,0.0,12.00,92.3,0.00,0.0,0.00,0.0,10.00,76.9,0.00,0.0,0.00,0.0,11.00,100.0,5,2015-2016
Maryland,79.00,45.00,0.57,34.00,0.43,0.00,0.0,2.00,2.5,7.00,8.9,55.00,69.6,14.00,17.7,0.00,0.0,1.00,1.3,26.00,32.9,3.00,3.8,4.00,5.1,61.00,100.0,5,2015-2016
Massachusetts,132.00,87.00,0.66,45.00,0.34,0.00,0.0,3.00,2.3,43.00,32.6,30.00,22.7,53.00,40.2,0.00,0.0,3.00,2.3,50.00,37.9,9.00,6.8,37.00,28.0,85.00,100.0,5,2015-2016
Michigan,349.00,222.00,0.64,127.00,0.36,1.00,0.3,4.00,1.1,33.00,9.5,196.00,56.2,108.00,30.9,0.00,0.0,7.00,2.0,67.00,19.2,4.00,1.1,24.00,6.9,183.00,100.0,5,2015-2016
Minnesota,69.00,37.00,0.54,32.00,0.46,0.00,0.0,4.00,5.8,6.00,8.7,46.00,66.7,12.00,17.4,0.00,0.0,1.00,1.4,12.00,17.4,1.00,1.4,17.00,24.6,27.00,100.0,5,2015-2016
Mississippi,750.00,476.00,0.63,274.00,0.37,3.00,0.4,4.00,0.5,39.00,5.2,420.00,56.0,278.00,37.1,0.00,0.0,6.00,0.8,66.00,8.8,4.00,0.5,41.00,5.5,222.00,100.0,5,2015-2016
Missouri,133.00,79.00,0.59,54.00,0.41,0.00,0.0,2.00,1.5,5.00,3.8,69.00,51.9,56.00,42.1,0.00,0.0,1.00,0.8,24.00,18.0,1.00,0.8,4.00,3.0,77.00,100.0,5,2015-2016
Montana,17.00,13.00,0.76,4.00,0.24,3.00,17.6,1.00,5.9,3.00,17.6,0.00,0.0,9.00,52.9,1.00,5.9,0.00,0.0,4.00,23.5,0.00,0.0,0.00,0.0,12.00,100.0,5,2015-2016
Nebraska,11.00,10.00,0.91,1.00,0.09,0.00,0.0,0.00,0.0,2.00,18.2,2.00,18.2,7.00,63.6,0.00,0.0,0.00,0.0,6.00,54.5,1.00,9.1,1.00,9.1,9.00,100.0,5,2015-2016
Nevada,69.00,45.00,0.65,24.00,0.35,2.00,2.9,1.00,1.4,22.00,31.9,9.00,13.0,27.00,39.1,1.00,1.4,7.00,10.1,15.00,21.7,4.00,5.8,11.00,15.9,53.00,100.0,5,2015-2016
New Hampshire,14.00,11.00,0.79,3.00,0.21,0.00,0.0,0.00,0.0,3.00,21.4,0.00,0.0,10.00,71.4,0.00,0.0,1.00,7.1,7.00,50.0,2.00,14.3,0.00,0.0,14.00,100.0,5,2015-2016
New Jersey,388.00,236.00,0.61,152.00,0.39,0.00,0.0,11.00,2.8,183.00,47.2,135.00,34.8,54.00,13.9,0.00,0.0,5.00,1.3,63.00,16.2,8.00,2.1,45.00,11.6,183.00,100.0,5,2015-2016
New Mexico,91.00,51.00,0.56,40.00,0.44,10.00,11.0,1.00,1.1,56.00,61.5,1.00,1.1,20.00,22.0,0.00,0.0,3.00,3.3,28.00,30.8,3.00,3.3,21.00,23.1,60.00,100.0,5,2015-2016
New York,684.00,409.00,0.6,275.00,0.4,7.00,1.0,19.00,2.8,217.00,31.7,318.00,46.5,110.00,16.1,3.00,0.4,10.00,1.5,221.00,32.3,18.00,2.6,118.00,17.3,324.00,100.0,5,2015-2016
North Carolina,554.00,337.00,0.61,217.00,0.39,11.00,2.0,7.00,1.3,94.00,17.0,201.00,36.3,210.00,37.9,3.00,0.5,28.00,5.1,171.00,30.9,11.00,2.0,47.00,8.5,257.00,100.0,5,2015-2016
North Dakota,6.00,4.00,0.67,2.00,0.33,5.00,83.3,0.00,0.0,0.00,0.0,0.00,0.0,1.00,16.7,0.00,0.0,0.00,0.0,2.00,33.3,0.00,0.0,0.00,0.0,5.00,100.0,5,2015-2016
Ohio,457.00,284.00,0.62,173.00,0.38,2.00,0.4,3.00,0.7,28.00,6.1,208.00,45.5,184.00,40.3,0.00,0.0,32.00,7.0,126.00,27.6,15.00,3.3,23.00,5.0,194.00,100.0,5,2015-2016
Oklahoma,168.00,106.00,0.63,62.00,0.37,21.00,12.5,1.00,0.6,32.00,19.0,36.00,21.4,67.00,39.9,1.00,0.6,10.00,6.0,51.00,30.4,6.00,3.6,17.00,10.1,129.00,100.0,5,2015-2016
Oregon,18.00,8.00,0.44,10.00,0.56,1.00,5.6,0.00,0.0,3.00,16.7,0.00,0.0,13.00,72.2,0.00,0.0,1.00,5.6,10.00,55.6,0.00,0.0,1.00,5.6,16.00,100.0,5,2015-2016
Pennsylvania,347.00,217.00,0.63,130.00,0.37,1.00,0.3,2.00,0.6,38.00,11.0,163.00,47.0,129.00,37.2,0.00,0.0,14.00,4.0,75.00,21.6,13.00,3.7,16.00,4.6,183.00,100.0,5,2015-2016
Rhode Island,16.00,10.00,0.63,6.00,0.38,0.00,0.0,2.00,12.5,3.00,18.8,2.00,12.5,8.00,50.0,0.00,0.0,1.00,6.3,7.00,43.8,0.00,0.0,4.00,25.0,13.00,100.0,5,2015-2016
South Carolina,224.00,149.00,0.67,75.00,0.33,0.00,0.0,2.00,0.9,17.00,7.6,93.00,41.5,106.00,47.3,1.00,0.4,5.00,2.2,85.00,37.9,4.00,1.8,12.00,5.4,122.00,100.0,5,2015-2016
South Dakota,9.00,5.00,0.56,4.00,0.44,7.00,77.8,0.00,0.0,0.00,0.0,0.00,0.0,2.00,22.2,0.00,0.0,0.00,0.0,1.00,11.1,0.00,0.0,0.00,0.0,37.00,100.0,5,2015-2016
Tennessee,207.00,129.00,0.62,78.00,0.38,0.00,0.0,2.00,1.0,21.00,10.1,53.00,25.6,129.00,62.3,0.00,0.0,2.00,1.0,52.00,25.1,2.00,1.0,23.00,11.1,128.00,100.0,5,2015-2016
Texas,"2,489.00","1,466.00",0.59,"1,023.00",0.41,15.00,0.6,47.00,1.9,"1,459.00",58.6,438.00,17.6,471.00,18.9,4.00,0.2,55.00,2.2,327.00,13.1,379.00,15.2,756.00,30.4,"1,029.00",100.0,5,2015-2016
Utah,22.00,14.00,0.64,8.00,0.36,0.00,0.0,1.00,4.5,2.00,9.1,0.00,0.0,18.00,81.8,1.00,4.5,0.00,0.0,7.00,31.8,0.00,0.0,1.00,4.5,18.00,100.0,5,2015-2016
Vermont,6.00,3.00,0.5,3.00,0.5,0.00,0.0,1.00,16.7,0.00,0.0,1.00,16.7,4.00,66.7,0.00,0.0,0.00,0.0,1.00,16.7,1.00,16.7,3.00,50.0,6.00,100.0,5,2015-2016
Virginia,137.00,77.00,0.56,60.00,0.44,0.00,0.0,2.00,1.5,8.00,5.8,54.00,39.4,61.00,44.5,0.00,0.0,12.00,8.8,58.00,42.3,0.00,0.0,8.00,5.8,109.00,100.0,5,2015-2016
Washington,88.00,55.00,0.63,33.00,0.38,4.00,4.5,4.00,4.5,26.00,29.5,0.00,0.0,49.00,55.7,0.00,0.0,5.00,5.7,38.00,43.2,6.00,6.8,12.00,13.6,58.00,100.0,5,2015-2016
West Virginia,47.00,32.00,0.68,15.00,0.32,0.00,0.0,0.00,0.0,1.00,2.1,4.00,8.5,42.00,89.4,0.00,0.0,0.00,0.0,9.00,19.1,1.00,2.1,0.00,0.0,33.00,100.0,5,2015-2016
Wisconsin,46.00,25.00,0.54,21.00,0.46,0.00,0.0,3.00,6.5,3.00,6.5,17.00,37.0,22.00,47.8,0.00,0.0,1.00,2.2,19.00,41.3,0.00,0.0,4.00,8.7,41.00,100.0,5,2015-2016
Wyoming,5.00,4.00,0.8,1.00,0.2,2.00,40.0,0.00,0.0,1.00,20.0,0.00,0.0,2.00,40.0,0.00,0.0,0.00,0.0,1.00,20.0,0.00,0.0,0.00,0.0,5.00,100.0,5,2015-2016
United States,"17,090.00","10,146.00",0.59,"6,944.00",0.41,205.00,1.2,282.00,1.7,"4,945.00",28.9,"6,469.00",37.9,"4,685.00",27.4,42.00,0.2,462.00,2.7,"2,976.00",17.4,957.00,5.6,"3,062.00",17.9,"8,127.00",100.0,4,2015-2016
Alabama,590.00,362.00,0.61,228.00,0.39,16.00,2.7,1.00,0.2,36.00,6.1,266.00,45.1,263.00,44.6,0.00,0.0,8.00,1.4,120.00,20.3,7.00,1.2,16.00,2.7,193.00,100.0,4,2015-2016
Alaska,11.00,7.00,0.64,4.00,0.36,5.00,45.5,0.00,0.0,0.00,0.0,0.00,0.0,5.00,45.5,0.00,0.0,1.00,9.1,7.00,63.6,0.00,0.0,0.00,0.0,12.00,100.0,4,2015-2016
Arizona,246.00,145.00,0.59,101.00,0.41,16.00,6.5,2.00,0.8,112.00,45.5,16.00,6.5,91.00,37.0,2.00,0.8,7.00,2.8,37.00,15.0,4.00,1.6,31.00,12.6,147.00,100.0,4,2015-2016
Arkansas,108.00,64.00,0.59,44.00,0.41,0.00,0.0,4.00,3.7,15.00,13.9,39.00,36.1,45.00,41.7,0.00,0.0,5.00,4.6,18.00,16.7,4.00,3.7,11.00,10.2,74.00,100.0,4,2015-2016
California,602.00,382.00,0.63,220.00,0.37,6.00,1.0,34.00,5.6,355.00,59.0,76.00,12.6,105.00,17.4,2.00,0.3,24.00,4.0,94.00,15.6,10.00,1.7,264.00,43.9,769.00,100.0,4,2015-2016
Colorado,113.00,69.00,0.61,44.00,0.39,3.00,2.7,2.00,1.8,60.00,53.1,4.00,3.5,37.00,32.7,1.00,0.9,6.00,5.3,28.00,24.8,0.00,0.0,33.00,29.2,88.00,100.0,4,2015-2016
Connecticut,93.00,55.00,0.59,38.00,0.41,0.00,0.0,2.00,2.2,33.00,35.5,28.00,30.1,29.00,31.2,0.00,0.0,1.00,1.1,17.00,18.3,1.00,1.1,11.00,11.8,54.00,100.0,4,2015-2016
Delaware,58.00,36.00,0.62,22.00,0.38,0.00,0.0,1.00,1.7,13.00,22.4,27.00,46.6,14.00,24.1,0.00,0.0,3.00,5.2,18.00,31.0,2.00,3.4,7.00,12.1,31.00,100.0,4,2015-2016
District of Columbia,22.00,16.00,0.73,6.00,0.27,0.00,0.0,1.00,4.5,0.00,0.0,20.00,90.9,1.00,4.5,0.00,0.0,0.00,0.0,6.00,27.3,3.00,13.6,1.00,4.5,15.00,100.0,4,2015-2016
Florida,"1,819.00","1,039.00",0.57,780.00,0.43,9.00,0.5,14.00,0.8,503.00,27.7,686.00,37.7,538.00,29.6,1.00,0.1,68.00,3.7,413.00,22.7,112.00,6.2,334.00,18.4,705.00,100.0,4,2015-2016
Georgia,"2,096.00","1,230.00",0.59,866.00,0.41,1.00,0.0,59.00,2.8,631.00,30.1,982.00,46.9,368.00,17.6,0.00,0.0,55.00,2.6,351.00,16.7,36.00,1.7,635.00,30.3,472.00,100.0,4,2015-2016
Hawaii,25.00,17.00,0.68,8.00,0.32,2.00,8.0,2.00,8.0,3.00,12.0,0.00,0.0,8.00,32.0,9.00,36.0,1.00,4.0,3.00,12.0,2.00,8.0,3.00,12.0,23.00,100.0,4,2015-2016
Idaho,20.00,14.00,0.7,6.00,0.3,0.00,0.0,0.00,0.0,5.00,25.0,0.00,0.0,13.00,65.0,0.00,0.0,2.00,10.0,3.00,15.0,1.00,5.0,2.00,10.0,21.00,100.0,4,2015-2016
Illinois,145.00,78.00,0.54,67.00,0.46,0.00,0.0,1.00,0.7,19.00,13.1,78.00,53.8,42.00,29.0,0.00,0.0,5.00,3.4,17.00,11.7,1.00,0.7,18.00,12.4,90.00,100.0,4,2015-2016
Indiana,231.00,130.00,0.56,101.00,0.44,0.00,0.0,4.00,1.7,34.00,14.7,75.00,32.5,109.00,47.2,0.00,0.0,9.00,3.9,29.00,12.6,9.00,3.9,19.00,8.2,168.00,100.0,4,2015-2016
Iowa,15.00,10.00,0.67,5.00,0.33,0.00,0.0,0.00,0.0,4.00,26.7,2.00,13.3,7.00,46.7,0.00,0.0,2.00,13.3,6.00,40.0,0.00,0.0,1.00,6.7,18.00,100.0,4,2015-2016
